9021017361020000,Bärstad,59.334637,13.545511
9021017361023000,Bärstad skolan,59.329683,13.551429
9021017330046000,Bönnäset,59.820395,11.993880
9021017380529000,Börjestorp,59.456248,13.210663
9021017366011000,Bössviken,59.669524,13.292394
9021017330011000,Charlottenberg Resecentrum,59.884065,12.298423
9021017330010000,"Charlottenberg, Gunnarsbyskolan",59.880642,12.310580
9021017330041000,"Charlottenberg, Källgatan",59.872733,12.285537
9021017330012000,"Charlottenberg, Tallmon",59.879633,12.289579
9021017330014000,"Charlottenberg, Vårdcentralen",59.883137,12.307118
9021017330069000,Charlottenbergsvägen,59.922163,12.285164
9021017382019000,Dalbotorp,59.772061,14.396993
9021017337019000,Dalby kyrka,60.649748,12.996811
9021017360008000,Dalbäcken,59.468026,14.337097
9021017360009000,Dalbäckens Lanthandel,59.458632,14.334400
9021017366133000,Dalen,59.954479,12.892878
9021017384102000,"Dalen, Myrevägen",59.759676,12.444282
9021017384105000,Dalslund,59.661062,12.928399
9021017360010000,Dalåsen,59.384915,14.317781
9021017383021000,Dalängen,59.857512,13.743124
9021017337020000,Dammbråten,60.147572,13.082817
9021017330015000,Dammen,59.700121,12.079516
9021017364003000,"Degerbyn, garageplats",59.449868,12.973311
9021017920010000,Degerfors Järnvägsstation,59.229421,14.441125
9021017920030000,"Degerfors, Järnverket",59.229919,14.434641
9021017920040000,"Degerfors, Kyrka",59.233580,14.431042
9021017920020000,"Degerfors, Sveafallen",59.227940,14.439432
9021017920450000,"Degerfors, Sveagatan",59.233030,14.429172
9021017363003000,"Deje, Djupdalsvägen",59.609769,13.453830
9021017363004000,"Deje, Industrivägen",59.613905,13.451662
9021017363002000,"Deje, Järnvägsstation",59.603046,13.471574
9021017363005000,"Deje, Parkvägen",59.606181,13.459591
9021017363006000,"Deje, Tjärnheden-vändplan",59.618217,13.449748
9021017363007000,"Deje, Torget",59.604157,13.466430
9021017363055000,"Deje, Ullerudsgården",59.604360,13.469711
9021017363008000,"Deje, Vårdcentralen",59.603491,13.478913
9021017363009000,Dejefors,59.609840,13.469880
9021017380464000,Dingelsundet,59.350820,13.439894
9021017385018000,Djupviken,59.230968,12.846109
9021017381030000,Drevsta,59.298317,14.118537
9021017382122000,Dunderbacken,59.767098,14.259010
9021017385019000,Dungen,59.195990,13.023297
9021017383022000,Duvenäs,59.868606,13.707635
9021017380969000,Duvnäs,59.632914,13.723681
9021017363010000,Dyvelsten,59.516761,13.443702
9021017330016000,Eda Glasbruk,59.922781,12.261976
9021017384109000,Edane skola,59.632393,12.816527
9021017384108000,Edane Stationen,59.626981,12.829742
9021017384324000,"Edane, Affären",59.628775,12.824901
9021017384110000,"Edane, Lerhol",59.637504,12.797694
9021017384111000,"Edane, Lyckhagsstigen",59.634593,12.808633
9021017384112000,"Edane, Servicehuset",59.629478,12.822231
9021017384113000,"Edane, Sågvägen",59.630319,12.818929
9021017383024000,"Edebäck, Högheden",60.057664,13.553962
9021017366012000,"Edsbjörke, Stationen",59.902354,13.171566
9021017380466000,Edsgatan,59.438410,13.558123
9021017380689000,"Edsgatan, Värdshuset",59.430467,13.559937
9021017380467000,Edsvalla,59.435842,13.211028
9021017380469000,"Edsvalla, Dalsängsvägen",59.439920,13.209728
9021017380465000,"Edsvalla, Dynvägen",59.445444,13.226957
9021017380470000,"Edsvalla, Hasselvägen",59.442574,13.204110
9021017380471000,"Edsvalla, Hedlunds Väg",59.433484,13.211667
9021017380472000,"Edsvalla, Tjärdalsvägen",59.430134,13.202669
9021017380473000,"Edsvalla, Änglidsvägen",59.429437,13.208257
9021017380474000,"Edsvalla, Övre Bruket",59.446543,13.218073
9021017315005000,Ekbacken,59.528449,13.124989
