stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
9022017365000002,Backevarv,59.459340,12.029916,0,9021017365000000,B
9022017365002001,Björnåsen,59.356022,12.096250,0,9021017365002000,A
9022017365002002,Björnåsen,59.355797,12.095905,0,9021017365002000,B
9022017365005002,Boviken,59.596105,11.823593,0,9021017365005000,B
9022017365006001,Bredviken,59.292842,12.105316,0,9021017365006000,A
9022017365006002,Bredviken,59.292212,12.103997,0,9021017365006000,B
9022017365007002,Bäcken,59.291860,12.305178,0,9021017365007000,B
9022017365008001,Töcksfors skola,59.504437,11.833232,0,9021017365008000,A
9022017365009001,Elofsbyn,59.554851,11.831712,0,9021017365009000,A
9022017365009002,Elofsbyn,59.555501,11.831494,0,9021017365009000,B
9022017365010002,Fagervik,59.424845,11.818378,0,9021017365010000,B
9022017365011001,Finntorp,59.402770,12.478932,0,9021017365011000,A
9022017365012001,Fälltakan,59.296286,12.352781,0,9021017365012000,A
9022017365012002,Fälltakan,59.296280,12.350182,0,9021017365012000,B
9022017365013002,Fölsbyn,59.392806,12.013087,0,9021017365013000,B
9022017365014001,Hajom,59.486944,11.941443,0,9021017365014000,A
9022017365014002,Hajom,59.486599,11.943143,0,9021017365014000,B
9022017365016001,Holmedal E18,59.481310,11.953022,0,9021017365016000,A
9022017365016002,Holmedal E18,59.480556,11.954256,0,9021017365016000,B
9022017365018002,"Hån, Långvassdalsvägen",59.499821,11.781984,0,9021017365018000,B
9022017365019002,"Hån, Tullstation",59.502759,11.786036,0,9021017365019000,B
9022017365020001,Hämnäs skola,59.521854,12.051428,0,9021017365020000,A
9022017365021001,Högelian,59.460580,12.144679,0,9021017365021000,A
9022017365021002,Högelian,59.459706,12.145233,0,9021017365021000,B
9022017365023001,Karlanda kyrka,59.528697,12.066019,0,9021017365023000,A
9022017365024001,Kjestad,59.353723,12.293965,0,9021017365024000,A
9022017365024002,Kjestad,59.354993,12.292742,0,9021017365024000,B
9022017365025001,Lennartsfors,59.316490,11.900166,0,9021017365025000,A
9022017365025002,Lennartsfors,59.316484,11.899973,0,9021017365025000,B
9022017365027001,Låbbyn,59.342212,12.099429,0,9021017365027000,A
9022017365027002,Låbbyn,59.342078,12.099444,0,9021017365027000,B
9022017365028001,Myrås,59.291244,12.431830,0,9021017365028000,A
9022017365028002,Myrås,59.292649,12.427458,0,9021017365028000,B
9022017365029002,Månserud,59.593527,12.137394,0,9021017365029000,B
9022017365030002,Norane,59.286218,12.461248,0,9021017365030000,B
9022017365031001,Rök,59.224267,12.397368,0,9021017365031000,A
9022017365031002,Rök,59.224332,12.397449,0,9021017365031000,B
9022017365032001,Rössbyn,59.463067,12.013098,0,9021017365032000,A
9022017365032002,Rössbyn,59.463002,12.013970,0,9021017365032000,B
9022017365033002,Sandaholm,59.361389,12.278758,0,9021017365033000,B
9022017365034001,Selen,59.468805,11.997551,0,9021017365034000,A
9022017365034002,Selen,59.469105,11.996740,0,9021017365034000,B
9022017365035001,Sillebotten,59.278023,12.394062,0,9021017365035000,A
9022017365035002,Sillebotten,59.277972,12.394155,0,9021017365035000,B
9022017365036001,Sillerud,59.320289,12.312605,0,9021017365036000,A
9022017365036002,Sillerud,59.321563,12.311508,0,9021017365036000,B
9022017365038001,Skogen,59.195967,12.374884,0,9021017365038000,A
9022017365039001,Skålerud,59.495992,11.919005,0,9021017365039000,A
9022017365039002,Skålerud,59.496849,11.916715,0,9021017365039000,B
9022017365040001,Slämtegen,59.319841,12.114402,0,9021017365040000,A
9022017365040002,Slämtegen,59.319642,12.114353,0,9021017365040000,B
9022017365041001,Snarkilsvägen,59.342312,12.298609,0,9021017365041000,A
9022017365041002,Snarkilsvägen,59.343680,12.298697,0,9021017365041000,B
9022017365042002,Stenbyn,59.482451,11.836048,0,9021017365042000,B
9022017365043001,Stommen,59.535017,12.076800,0,9021017365043000,A
9022017365044001,Svensbyn,59.325009,12.308358,0,9021017365044000,A
9022017365044002,Svensbyn,59.326177,12.307693,0,9021017365044000,B
9022017365045002,Tenvik,59.378932,12.232103,0,9021017365045000,B
9022017365046002,Trubbyn,59.307717,12.330606,0,9021017365046000,B
9022017365047001,Tvärdalen,59.423115,12.104084,0,9021017365047000,A
9022017365047002,Tvärdalen,59.424089,12.103255,0,9021017365047000,B
9022017365048001,"Töcksfors, Ståltorpsvägen E18",59.505595,11.860763,0,9021017365048000,A
9022017365048002,"Töcksfors, Ståltorpsvägen E18",59.506165,11.859405,0,9021017365048000,B
9022017365049001,Töcksfors Centralen,59.508447,11.841582,0,9021017365049000,A
9022017365049002,Töcksfors Centralen,59.508627,11.841579,0,9021017365049000,B
9022017365051001,"Töcksfors, Sandviksvägen E18",59.507120,11.853848,0,9021017365051000,A
9022017365051002,"Töcksfors, Sandviksvägen E18",59.507400,11.852401,0,9021017365051000,B
9022017365054001,"Töcksfors, Sveavägen",59.508714,11.838245,0,9021017365054000,A
9022017365054002,"Töcksfors, Sveavägen",59.508863,11.837820,0,9021017365054000,B
9022017365056001,Västra Fågelvik,59.449625,11.841755,0,9021017365056000,A
9022017365056002,Västra Fågelvik,59.450204,11.841581,0,9021017365056000,B
9022017365057001,Vikebotten,59.349292,12.092780,0,9021017365057000,A
9022017365057002,Vikebotten,59.349712,12.092681,0,9021017365057000,B
9022017365060030,Årjäng Busstationen,59.394572,12.131215,0,9021017365060000,*
9022017365061001,"Årjäng, Kyrkerud",59.376870,12.102933,0,9021017365061000,A
9022017365061002,"Årjäng, Kyrkerud",59.377164,12.103148,0,9021017365061000,B
9022017365062001,"Årjäng, Nordmarkens skola",59.385629,12.120594,0,9021017365062000,A
9022017365063001,Norra Slämtegen,59.326526,12.111531,0,9021017365063000,A
9022017365063002,Norra Slämtegen,59.326540,12.111389,0,9021017365063000,B
9022017365065001,"Töcksfors, Solgården",59.508959,11.833300,0,9021017365065000,A
9022017365065002,"Töcksfors, Solgården",59.508760,11.832652,0,9021017365065000,B
9022017365066002,Östervallskog,59.643490,11.861231,0,9021017365066000,B
9022017365068002,"Hån, Affären",59.506336,11.789570,0,9021017365068000,B
9022017365069001,"Årjäng, Brandstationen",59.387652,12.128283,0,9021017365069000,A
9022017365070001,Jämnemon,59.298801,12.401167,0,9021017365070000,A
9022017365070002,Jämnemon,59.298738,12.398081,0,9021017365070000,B
9022017365071001,"Årjäng, Sågen",59.384325,12.115487,0,9021017365071000,A
9022017365071002,"Årjäng, Sågen",59.384090,12.118313,0,9021017365071000,B
9022017365073001,"Töcksfors, Vårdcentralen",59.510624,11.836340,0,9021017365073000,A
9022017365074001,"Årjäng, Vårdcentralen",59.388615,12.130240,0,9021017365074000,A
9022017365075001,Björnvik,59.340062,11.960557,0,9021017365075000,A
9022017365075002,Björnvik,59.340062,11.960557,0,9021017365075000,B
9022017365076001,Ängebäck,59.369157,11.990395,0,9021017365076000,A
9022017365076002,Ängebäck,59.369157,11.990395,0,9021017365076000,B
9022017365077001,Furskog,59.384321,12.073375,0,9021017365077000,A
9022017365077002,Furskog,59.384321,12.073375,0,9021017365077000,B
9022017365079001,"Töcksfors, Handelsparken",59.509708,11.820712,0,9021017365079000,A
9022017365193001,Åsebyn,59.388112,12.208184,0,9021017365193000,A
9022017365193002,Åsebyn,59.388106,12.205684,0,9021017365193000,B
9022017366000001,Annefors,59.876938,13.361431,0,9021017366000000,A
9022017366001001,Askersbyvägen,59.793337,13.228481,0,9021017366001000,A
9022017366002001,Bergakorset,59.734772,13.131761,0,9021017366002000,A
9022017366002002,Bergakorset,59.735028,13.132008,0,9021017366002000,B
9022017366003002,"Bjälverud, Söderlunds affär",60.024589,13.083151,0,9021017366003000,B
9022017366004001,Skrötingerud,59.789835,13.087226,0,9021017366004000,A
9022017366004002,Skrötingerud,59.789614,13.086086,0,9021017366004000,B
9022017366006002,Brandsbol,59.983696,12.874249,0,9021017366006000,B
9022017366007001,Bråsstorpsvägen,59.799649,13.116370,0,9021017366007000,A
9022017366007002,Bråsstorpsvägen,59.799649,13.116798,0,9021017366007000,B
9022017366008001,By,59.882096,13.139527,0,9021017366008000,A
9022017366008002,By,59.875578,13.139156,0,9021017366008000,B
9022017366010001,Bäckebron,59.662115,13.154682,0,9021017366010000,A
9022017366010002,Bäckebron,59.662329,13.154576,0,9021017366010000,B
9022017366010020,Bäckebron,59.661479,13.165878,0,9021017366010000,T
9022017366011001,Bössviken,59.669420,13.292579,0,9021017366011000,A
9022017366011002,Bössviken,59.669629,13.292226,0,9021017366011000,B
9022017366012002,"Edsbjörke, Stationen",59.902936,13.171914,0,9021017366012000,B
9022017366012020,"Edsbjörke, Stationen",59.901267,13.171063,0,9021017366012000,T
9022017366013001,Elofsrud,59.667176,13.152222,0,9021017366013000,A
9022017366013002,Elofsrud,59.666829,13.152392,0,9021017366013000,B
9022017366014001,Fasterud,59.783118,13.193073,0,9021017366014000,A
9022017366014002,Fasterud,59.783039,13.193168,0,9021017366014000,B
9022017366015002,Forsnäs,59.986903,12.875901,0,9021017366015000,B
9022017366016001,Forsängen,59.800579,13.051987,0,9021017366016000,A
9022017366016002,Forsängen,59.800784,13.051916,0,9021017366016000,B
9022017366017001,Frykenstrand,59.885375,13.139568,0,9021017366017000,A
9022017366017002,Frykenstrand,59.886152,13.139345,0,9021017366017000,B
9022017366018001,Fölsvik,59.697614,13.239471,0,9021017366018000,A
9022017366018002,Fölsvik,59.697582,13.239652,0,9021017366018000,B
9022017366019001,Gettjärn,59.876573,12.967682,0,9021017366019000,A
9022017366019002,Gettjärn,59.876815,12.965606,0,9021017366019000,B
9022017366020001,Gettjärns handel,59.871274,12.988193,0,9021017366020000,A
9022017366020002,Gettjärns handel,59.871322,12.987921,0,9021017366020000,B
9022017366021001,Granbäck,59.966284,12.895459,0,9021017366021000,A
9022017366021002,Granbäck,59.966203,12.895449,0,9021017366021000,B
9022017366022002,Granbäckstorp,59.966359,12.876535,0,9021017366022000,B
9022017366023001,Gravavägen,59.700945,13.148340,0,9021017366023000,A
9022017366023002,Gravavägen,59.700237,13.147934,0,9021017366023000,B
9022017366024001,Grinnemo,60.012339,12.901078,0,9021017366024000,A
9022017366024002,Grinnemo,60.012243,12.900836,0,9021017366024000,B
9022017366025001,"Gräsmark, Kyrkan",59.946073,12.912093,0,9021017366025000,A
9022017366026001,Södra Hälserud,59.858399,13.076577,0,9021017366026000,A
9022017366026002,Södra Hälserud,59.858324,13.076405,0,9021017366026000,B
9022017366029001,Hällserud,59.857294,13.066187,0,9021017366029000,A
9022017366029002,Hällserud,59.857227,13.066407,0,9021017366029000,B
9022017366030001,Högberg,59.774047,13.195278,0,9021017366030000,A
9022017366030002,Högberg,59.774211,13.195408,0,9021017366030000,B
9022017366031002,Högfors,59.984008,12.831616,0,9021017366031000,B
9022017366032002,Ingmår Stationen,59.877058,13.174338,0,9021017366032000,B
9022017366032020,Ingmår Stationen,59.878637,13.175177,0,9021017366032000,T
9022017366033001,Ivarsbjörke Stationen,59.959259,13.144500,0,9021017366033000,A
9022017366033002,Ivarsbjörke Stationen,59.963945,13.144393,0,9021017366033000,B
9022017366033020,Ivarsbjörke Stationen,59.959589,13.143972,0,9021017366033000,T
9022017366034001,Karsbol,59.892524,13.237651,0,9021017366034000,A
9022017366034002,Karsbol,59.892454,13.237763,0,9021017366034000,B
9022017366035002,Knutserud,59.675937,13.142296,0,9021017366035000,B
9022017366037001,Kringeråsen,59.690636,13.139938,0,9021017366037000,A
9022017366037002,Kringeråsen,59.690693,13.140128,0,9021017366037000,B
9022017366038001,Kymstad,59.911458,12.904270,0,9021017366038000,A
9022017366038002,Kymstad,59.911727,12.904265,0,9021017366038000,B
9022017366039002,Lersjöfors,59.857189,13.037575,0,9021017366039000,B
9022017366040020,"Lysvik, Stationen",60.015551,13.137946,0,9021017366040000,T
9022017366040041,"Lysvik, Stationen",60.015709,13.137790,0,9021017366040000,1
9022017366040042,"Lysvik, Stationen",60.015703,13.137898,0,9021017366040000,2
9022017366041002,Berga,60.027901,13.132266,0,9021017366041000,B
9022017366042001,"Lysvik, Skolan",60.014197,13.133607,0,9021017366042000,A
9022017366042003,"Lysvik, Skolan",60.014256,13.133871,0,9021017366042000,C
9022017366043001,"Lysvik, Ordensvägen",60.012519,13.137222,0,9021017366043000,A
9022017366043002,"Lysvik, Ordensvägen",60.012608,13.137179,0,9021017366043000,B
9022017366044001,Bjälverud E45,60.015139,13.080431,0,9021017366044000,A
9022017366044002,Bjälverud E45,60.015101,13.080308,0,9021017366044000,B
9022017366046001,Mallbacken,59.987940,13.217979,0,9021017366046000,A
9022017366046002,Mallbacken,59.987871,13.218127,0,9021017366046000,B
9022017366047001,Mellby,59.820064,13.172345,0,9021017366047000,A
9022017366048001,Mårbacka,59.780768,13.236024,0,9021017366048000,A
9022017366048002,Mårbacka,59.781060,13.236251,0,9021017366048000,B
9022017366049002,Norra Västerrottna,59.861081,12.945324,0,9021017366049000,B
9022017366050001,Norra Granbäck,59.971530,12.888172,0,9021017366050000,A
9022017366050002,Norra Granbäck,59.971493,12.888122,0,9021017366050000,B
9022017366051001,Norra Arneby,59.861100,13.165368,0,9021017366051000,A
9022017366051002,Norra Arneby,59.861165,13.165488,0,9021017366051000,B
9022017366052002,Pörte,59.979382,13.252514,0,9021017366052000,B
9022017366053001,Ransbytorp,60.031483,13.130433,0,9021017366053000,A
9022017366053002,Ransbytorp,60.032824,13.129714,0,9021017366053000,B
9022017366054001,Rottneros,59.793608,13.102084,0,9021017366054000,A
9022017366054002,Rottneros,59.793382,13.101586,0,9021017366054000,B
9022017366054020,Rottneros,59.795090,13.129283,0,9021017366054000,T
9022017366055003,"Rottneros, Villastaden",59.791501,13.104874,0,9021017366055000,C
9022017366056002,Rud,59.689100,13.260622,0,9021017366056000,B
9022017366057002,Råbäcken,59.930846,12.927074,0,9021017366057000,B
9022017366058002,Rådom,59.808652,13.227744,0,9021017366058000,B
9022017366059001,Södra Ås,59.759320,13.240023,0,9021017366059000,A
9022017366059002,Södra Ås,59.759240,13.240064,0,9021017366059000,B
9022017366060002,Sandviken Gräsmark,59.888609,12.921438,0,9021017366060000,B
9022017366061001,Sannäs,59.906108,12.933098,0,9021017366061000,A
9022017366061002,Sannäs,59.906045,12.933121,0,9021017366061000,B
9022017366062001,Smedsbyn,59.708904,13.227658,0,9021017366062000,A
9022017366062002,Smedsbyn,59.709222,13.227846,0,9021017366062000,B
9022017366065002,"Stöpafors, Herrgården",59.959565,13.102175,0,9021017366065000,B
9022017366066001,Stöpafors E45,59.961196,13.106824,0,9021017366066000,A
9022017366066002,Stöpafors E45,59.959972,13.107568,0,9021017366066000,B
9022017366067002,Sunne Resecentrum,59.835093,13.148498,0,9021017366067000,B
9022017366067003,Sunne Resecentrum,59.834968,13.148491,0,9021017366067000,C
9022017366067004,Sunne Resecentrum,59.834895,13.148443,0,9021017366067000,D
9022017366067005,Sunne Resecentrum,59.834787,13.148434,0,9021017366067000,E
9022017366067020,Sunne Resecentrum,59.835620,13.149224,0,9021017366067000,T
9022017366067030,Sunne Resecentrum,59.835122,13.148568,0,9021017366067000,*
9022017366067041,Sunne Resecentrum,59.835545,13.149087,0,9021017366067000,1
9022017366067042,Sunne Resecentrum,59.835558,13.149282,0,9021017366067000,2
9022017366068001,"Sunne, Kyrkan",59.840072,13.157113,0,9021017366068000,A
9022017366068002,"Sunne, Kyrkan",59.839901,13.157983,0,9021017366068000,B
9022017366069001,Sunne Skicenter,59.805215,13.040088,0,9021017366069000,A
9022017366069002,Sunne Skicenter,59.805271,13.040172,0,9021017366069000,B
9022017366072001,Haga,59.694902,13.143951,0,9021017366072000,A
9022017366072002,Haga,59.694035,13.143238,0,9021017366072000,B
9022017366074001,"Sunne, Hotell Selma Lagerlöf",59.826232,13.135327,0,9021017366074000,A
9022017366074002,"Sunne, Hotell Selma Lagerlöf",59.826249,13.134844,0,9021017366074000,B
9022017366076001,"Sunne, Långgatan",59.837115,13.141450,0,9021017366076000,A
9022017366076002,"Sunne, Långgatan",59.837166,13.141321,0,9021017366076000,B
9022017366077001,"Sunne, Vårdcentralen",59.843236,13.141692,0,9021017366077000,A
9022017366077002,"Sunne, Vårdcentralen",59.843341,13.141130,0,9021017366077000,B
9022017366079001,"Sunne, Sundsbergs gård",59.828288,13.137946,0,9021017366079000,A
9022017366079002,"Sunne, Sundsbergs gård",59.828294,13.137820,0,9021017366079000,B
9022017366080001,"Sunne, Storgatan",59.837455,13.147150,0,9021017366080000,A
9022017366080002,"Sunne, Storgatan",59.837556,13.143716,0,9021017366080000,B
9022017366081001,"Sunne, Tingshuset",59.832796,13.138816,0,9021017366081000,A
9022017366081002,"Sunne, Tingshuset",59.832721,13.138643,0,9021017366081000,B
9022017366082001,"Sunne, Torget",59.837093,13.147911,0,9021017366082000,A
9022017366082002,"Sunne, Torget",59.836944,13.148065,0,9021017366082000,B
9022017366083002,Svensbyåsarna,59.711220,13.145694,0,9021017366083000,B
9022017366084001,Sätergården,60.069669,13.161282,0,9021017366084000,A
9022017366084002,Sätergården,60.069752,13.161383,0,9021017366084000,B
9022017366085002,Södra Viken,59.860837,13.019326,0,9021017366085000,B
9022017366086002,Tonerud,59.798635,13.063821,0,9021017366086000,B
9022017366087001,Torsberg,59.867052,13.218633,0,9021017366087000,A
9022017366089001,Uddebo Servicehus,59.943454,12.915114,0,9021017366089000,A
9022017366089002,Uddebo Servicehus,59.943232,12.915223,0,9021017366089000,B
9022017366090001,"Ulvsby, Länsmansgården",59.865276,13.132481,0,9021017366090000,A
9022017366090002,"Ulvsby, Länsmansgården",59.866473,13.133903,0,9021017366090000,B
9022017366092020,"Västra Ämtervik, Stationen",59.727593,13.147096,0,9021017366092000,T
9022017366092041,"Västra Ämtervik, Stationen",59.727620,13.147094,0,9021017366092000,1
9022017366094001,Vägvisaren,59.756025,13.214876,0,9021017366094000,A
9022017366094002,Vägvisaren,59.756043,13.214910,0,9021017366094000,B
9022017366095001,Västerrottna,59.848505,12.944815,0,9021017366095000,A
9022017366095002,Västerrottna,59.848705,12.944941,0,9021017366095000,B
9022017366096001,"Västra Ämtervik, Missionskyrkan",59.731827,13.136248,0,9021017366096000,A
9022017366096002,"Västra Ämtervik, Missionskyrkan",59.732006,13.136180,0,9021017366096000,B
9022017366097001,"Västra Ämtervik, Sundéns Handel",59.722196,13.141355,0,9021017366097000,A
9022017366097002,"Västra Ämtervik, Sundéns Handel",59.722368,13.141412,0,9021017366097000,B
9022017366099001,Åsegård,60.003438,13.145128,0,9021017366099000,A
9022017366099002,Åsegård,60.004660,13.145173,0,9021017366099000,B
9022017366100001,Ängen,59.670989,13.149382,0,9021017366100000,A
9022017366100002,Ängen,59.671565,13.148591,0,9021017366100000,B
9022017366101002,Ängenvägen,59.857570,12.945768,0,9021017366101000,B
9022017366102002,"Östra Ämtervik, Prästbol",59.733601,13.209017,0,9021017366102000,B
9022017366103001,Öjenäs,59.987062,13.141353,0,9021017366103000,A
9022017366103002,Öjenäs,59.987270,13.141443,0,9021017366103000,B
9022017366106002,Östanbjörke,59.909534,13.241861,0,9021017366106000,B
9022017366107001,Östanås,59.821792,13.203686,0,9021017366107000,A
9022017366107002,Östanås,59.821541,13.204633,0,9021017366107000,B
9022017366108001,Östra Ingersby,59.805149,13.189084,0,9021017366108000,A
9022017366108002,Östra Ingersby,59.804913,13.188978,0,9021017366108000,B
9022017366109001,Bäcksätra,59.924166,13.248496,0,9021017366109000,A
9022017366109002,Bäcksätra,59.924049,13.248487,0,9021017366109000,B
9022017366110001,Skogen,59.757765,13.300412,0,9021017366110000,A
9022017366110002,Skogen,59.757861,13.300245,0,9021017366110000,B
9022017366111001,Bogerud,59.750208,13.327137,0,9021017366111000,A
9022017366111002,Bogerud,59.750324,13.327075,0,9021017366111000,B
9022017366112002,Skinnargården,59.856151,13.101239,0,9021017366112000,B
9022017366113002,Önsby,59.856430,13.092557,0,9021017366113000,B
9022017366114001,"Gräsmark, Kyrkogatan",59.945151,12.906910,0,9021017366114000,A
9022017366114002,"Gräsmark, Kyrkogatan",59.945132,12.907269,0,9021017366114000,B
9022017366115002,Trötvik,59.926850,12.897682,0,9021017366115000,B
9022017366116001,Granhult,59.896047,12.917021,0,9021017366116000,A
9022017366116002,Granhult,59.896114,12.917176,0,9021017366116000,B
9022017366117001,Stenserud,59.882073,12.926079,0,9021017366117000,A
9022017366117002,Stenserud,59.882368,12.926018,0,9021017366117000,B
9022017366118001,Krokbäcken,59.871403,12.939649,0,9021017366118000,A
9022017366118002,Krokbäcken,59.870899,12.940425,0,9021017366118000,B
9022017366119001,Södra Västerrottna,59.839565,12.955826,0,9021017366119000,A
9022017366119002,Södra Västerrottna,59.839985,12.955309,0,9021017366119000,B
9022017366120002,Årnäs,59.813374,13.023667,0,9021017366120000,B
9022017366121001,Västansjövägen,59.792538,13.075940,0,9021017366121000,A
9022017366121002,Västansjövägen,59.792545,13.076278,0,9021017366121000,B
9022017366122002,"Rottneros, Värdshuset",59.792129,13.096555,0,9021017366122000,B
9022017366123002,Såneby,59.776697,13.096827,0,9021017366123000,B
9022017366124002,Sånebytorp,59.760573,13.113729,0,9021017366124000,B
9022017366125001,Rottneros Park,59.802376,13.122353,0,9021017366125000,A
9022017366125002,Rottneros Park,59.802296,13.122395,0,9021017366125000,B
9022017366127001,Pekås,59.843954,13.124894,0,9021017366127000,A
9022017366127002,Pekås,59.843171,13.125243,0,9021017366127000,B
9022017366128001,Södra Stöpafors,59.949340,13.108934,0,9021017366128000,A
9022017366128002,Södra Stöpafors,59.949446,13.108854,0,9021017366128000,B
9022017366130002,Råby,60.014654,13.091754,0,9021017366130000,B
9022017366131002,Bastnäs,60.005759,12.899199,0,9021017366131000,B
9022017366132001,Gräsmarks gård,59.967373,12.893537,0,9021017366132000,A
9022017366132002,Gräsmarks gård,59.995062,12.881724,0,9021017366132000,B
9022017366133001,Dalen,59.954542,12.892873,0,9021017366133000,A
9022017366133002,Dalen,59.954416,12.892884,0,9021017366133000,B
9022017366134002,Västanå,59.970458,12.866605,0,9021017366134000,B
9022017366135002,Bråne,59.987676,12.859359,0,9021017366135000,B
9022017366136002,Höjen,59.870019,13.137423,0,9021017366136000,B
9022017366137001,Västra Askersbyvägen,59.794185,13.193668,0,9021017366137000,A
9022017366137002,Västra Askersbyvägen,59.794093,13.193568,0,9021017366137000,B
9022017366138001,Västmyrsvägen,59.766502,13.202455,0,9021017366138000,A
9022017366138002,Västmyrsvägen,59.766507,13.201814,0,9021017366138000,B
9022017366139001,Bygärdet,59.751360,13.209240,0,9021017366139000,A
9022017366139002,Bygärdet,59.751327,13.209385,0,9021017366139000,B
9022017366140002,Norra Näs,59.930841,13.126166,0,9021017366140000,B
9022017366141001,"Sunne, Hagen",59.844841,13.139815,0,9021017366141000,A
9022017366143001,"Bäckebron, Stationen",59.661479,13.165878,0,9021017366143000,A
9022017366143041,"Bäckebron, Stationen",59.661339,13.166067,0,9021017366143000,1
9022017366143042,"Bäckebron, Stationen",59.661369,13.166207,0,9021017366143000,2
9022017366150001,Kärrviken,60.057923,13.103126,0,9021017366150000,A
9022017366189001,"Sunne, Sparbankshallen",59.842683,13.164151,0,9021017366189000,A
9022017366635001,"Sunne, Skäggebergsskolan",59.837829,13.135023,0,9021017366635000,A
9022017366661001,"Sunne, Ekebyskolan",59.833320,13.138988,0,9021017366661000,A
9022017380021001,Almar,59.450887,13.452357,0,9021017380021000,A
9022017380021002,Almar,59.451316,13.452750,0,9021017380021000,B
9022017380024001,"Karlstad, Vikenkyrkan",59.375024,13.496103,0,9021017380024000,A
9022017380043001,"Karlstad, Karolinen",59.382608,13.488656,0,9021017380043000,A
9022017380043002,"Karlstad, Karolinen",59.382388,13.488236,0,9021017380043000,B
9022017380044001,"Karlstad, Innebandyarena",59.384323,13.483211,0,9021017380044000,A
9022017380044002,"Karlstad, Innebandyarena",59.384351,13.483934,0,9021017380044000,B
9022017380045002,"Karlstad, Ramgatan",59.383905,13.476422,0,9021017380045000,B
9022017380059001,Bjällerud,59.472745,13.340885,0,9021017380059000,A
9022017380059002,Bjällerud,59.473052,13.340015,0,9021017380059000,B
9022017380065003,"Karlstad, Nobelgymnasiet",59.399479,13.522755,0,9021017380065000,C
9022017380065001,"Karlstad, Nobelgymnasiet",59.400006,13.520552,0,9021017380065000,A
9022017380065002,"Karlstad, Nobelgymnasiet",59.399906,13.520837,0,9021017380065000,B
9022017380065004,"Karlstad, Nobelgymnasiet",59.399957,13.520821,0,9021017380065000,D
9022017380065005,"Karlstad, Nobelgymnasiet",59.399842,13.520916,0,9021017380065000,E
9022017380067001,"Karlstad, Kyrkogårdsallén",59.396845,13.525902,0,9021017380067000,A
9022017380067002,"Karlstad, Kyrkogårdsallén",59.396890,13.526327,0,9021017380067000,B
9022017380091001,"Karlstad, Kronoparkskyrkan",59.406153,13.570294,0,9021017380091000,A
9022017380091002,"Karlstad, Kronoparkskyrkan",59.406063,13.570532,0,9021017380091000,B
9022017380093001,"Karlstad, Klarinettgatan",59.401933,13.580864,0,9021017380093000,A
9022017380093002,"Karlstad, Klarinettgatan",59.401843,13.580682,0,9021017380093000,B
9022017380094003,"Karlstad, Universitetet",59.406365,13.578230,0,9021017380094000,C
9022017380094004,"Karlstad, Universitetet",59.406053,13.578903,0,9021017380094000,D
9022017380097001,"Karlstad, Rönndungen",59.402418,13.558651,0,9021017380097000,A
9022017380097002,"Karlstad, Rönndungen",59.402848,13.559014,0,9021017380097000,B
9022017380100001,"Karlstad, Sundsta/Älvkullen",59.391535,13.515499,0,9021017380100000,A
9022017380100002,"Karlstad, Sundsta/Älvkullen",59.392235,13.515894,0,9021017380100000,B
9022017380102001,"Karlstad, Mellangatan",59.387651,13.507027,0,9021017380102000,A
9022017380102002,"Karlstad, Mellangatan",59.387741,13.507259,0,9021017380102000,B
9022017380105001,"Karlstad, Länsstyrelsen",59.382033,13.493444,0,9021017380105000,A
9022017380105002,"Karlstad, Länsstyrelsen",59.381818,13.492861,0,9021017380105000,B
9022017380106001,"Karlstad, Idalagatan",59.380511,13.484432,0,9021017380106000,A
9022017380107001,"Karlstad, Klaravik",59.379775,13.477181,0,9021017380107000,A
9022017380107002,"Karlstad, Klaravik",59.379703,13.479091,0,9021017380107000,B
9022017380109001,"Karlstad, Spårgatan",59.381331,13.465962,0,9021017380109000,A
9022017380109002,"Karlstad, Spårgatan",59.381186,13.466071,0,9021017380109000,B
9022017380110002,"Karlstad, Violgatan",59.383553,13.460716,0,9021017380110000,B
9022017380110001,"Karlstad, Violgatan",59.383746,13.460744,0,9021017380110000,A
9022017380113001,"Karlstad, Kaprifolgatan",59.383801,13.445431,0,9021017380113000,A
9022017380125001,Erikslund,59.485869,13.217588,0,9021017380125000,A
9022017380125002,Erikslund,59.486881,13.217863,0,9021017380125000,B
9022017380133001,"Karlstad, Majas väg",59.400523,13.589529,0,9021017380133000,A
9022017380133002,"Karlstad, Majas väg",59.400531,13.590041,0,9021017380133000,B
9022017380134001,"Karlstad, Jan Ersas väg",59.399878,13.584349,0,9021017380134000,A
9022017380134002,"Karlstad, Jan Ersas väg",59.399981,13.585491,0,9021017380134000,B
9022017380138001,Sörmon,59.383712,13.337022,0,9021017380138000,A
9022017380138002,Sörmon,59.385312,13.334265,0,9021017380138000,B
9022017380139001,Älvsbacka,59.717958,13.675822,0,9021017380139000,A
9022017380139002,Älvsbacka,59.716604,13.675411,0,9021017380139000,B
9022017380144001,"Karlstad, Södra Klaragatan",59.383805,13.497319,0,9021017380144000,A
9022017380144002,"Karlstad, Södra Klaragatan",59.383175,13.497624,0,9021017380144000,B
9022017380145001,"Karlstad, Tingvalla IP",59.385936,13.496302,0,9021017380145000,A
9022017380145002,"Karlstad, Tingvalla IP",59.385235,13.496396,0,9021017380145000,B
